Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-07 00:00:00-05:00,2662.5,2699.1001,2662.5,2698.3999,676,0.0,0.0
2024-11-08 00:00:00-05:00,2688.5,2694.6001,2682.8999,2687.5,1038,0.0,0.0
2024-11-11 00:00:00-05:00,2671.7,2671.7,2611.2,2611.2,20,0.0,0.0
2024-11-12 00:00:00-05:00,2605.5,2605.5,2592.8,2600.0,118,0.0,0.0
2024-11-13 00:00:00-05:00,2611.1001,2611.8,2580.8,2580.8,53,0.0,0.0
2024-11-14 00:00:00-05:00,2555.1001,2576.2,2554.2,2568.2,27,0.0,0.0
2024-11-15 00:00:00-05:00,2565.7,2565.7,2565.7,2565.7,20,0.0,0.0
2024-11-18 00:00:00-05:00,2591.7,2610.7,2589.3999,2610.6001,136,0.0,0.0
2024-11-19 00:00:00-05:00,2621.8999,2627.7,2619.3,2627.1001,87,0.0,0.0
2024-11-20 00:00:00-05:00,2638.5,2648.2,2638.5,2648.2,27,0.0,0.0
2024-11-21 00:00:00-05:00,2659.3,2672.1001,2655.7,2672.1001,33,0.0,0.0
2024-11-22 00:00:00-05:00,2687.5,2710.5,2685.6001,2709.8999,41,0.0,0.0
2024-11-25 00:00:00-05:00,2689.3999,2689.3999,2616.8,2616.8,94,0.0,0.0
2024-11-26 00:00:00-05:00,2625.6001,2625.6001,2620.3,2620.3,177858,0.0,0.0
2024-11-27 00:00:00-05:00,2633.5,2657.8999,2627.2,2639.8999,61653,0.0,0.0
2024-11-29 00:00:00-05:00,2636.3999,2664.3,2620.7,2657.0,3861,0.0,0.0
2024-12-02 00:00:00-05:00,2649.0,2649.8,2621.7,2634.8999,695,0.0,0.0
2024-12-03 00:00:00-05:00,2639.0,2654.7,2636.0,2644.7,1062,0.0,0.0
2024-12-04 00:00:00-05:00,2639.2,2658.3,2637.0,2653.8,249,0.0,0.0
2024-12-05 00:00:00-05:00,2652.3999,2655.0,2625.7,2626.6001,573,0.0,0.0
2024-12-06 00:00:00-05:00,2620.2,2643.1001,2617.5,2638.6001,571,0.0,0.0
2024-12-09 00:00:00-05:00,2632.1001,2677.1001,2630.8,2664.8999,935,0.0,0.0
2024-12-10 00:00:00-05:00,2662.3,2698.2,2661.0,2697.6001,437,0.0,0.0
2024-12-11 00:00:00-05:00,2701.8,2733.8,2693.1001,2733.8,3387,0.0,0.0
2024-12-12 00:00:00-05:00,2725.1001,2725.1001,2677.3999,2687.5,2365,0.0,0.0
2024-12-13 00:00:00-05:00,2688.2,2689.3,2647.8999,2656.0,1125,0.0,0.0
2024-12-16 00:00:00-05:00,2658.3,2663.3,2651.0,2651.3999,877,0.0,0.0
2024-12-17 00:00:00-05:00,2651.8,2652.3,2632.5,2644.3999,705,0.0,0.0
2024-12-18 00:00:00-05:00,2644.3,2647.1001,2590.2,2636.5,566,0.0,0.0
2024-12-19 00:00:00-05:00,2582.1001,2610.3,2582.1001,2592.2,238,0.0,0.0
2024-12-20 00:00:00-05:00,2605.3,2631.6001,2604.8999,2628.7,592,0.0,0.0
2024-12-23 00:00:00-05:00,2620.0,2627.7,2611.1001,2612.3,451,0.0,0.0
2024-12-24 00:00:00-05:00,2613.0,2620.0,2609.5,2620.0,35,0.0,0.0
2024-12-26 00:00:00-05:00,2628.5,2638.8,2627.8999,2638.8,84,0.0,0.0
2024-12-27 00:00:00-05:00,2617.7,2617.7,2616.3999,2617.2,642,0.0,0.0
2024-12-30 00:00:00-05:00,2620.7,2626.8999,2597.0,2606.1001,794,0.0,0.0
2024-12-31 00:00:00-05:00,2608.3999,2629.2,2604.8999,2629.2,401,0.0,0.0
2025-01-02 00:00:00-05:00,2633.0,2663.1001,2633.0,2658.8999,1728,0.0,0.0
2025-01-03 00:00:00-05:00,2658.7,2658.7,2641.8,2645.0,591,0.0,0.0
2025-01-06 00:00:00-05:00,2645.5,2647.0,2617.3,2638.3999,960,0.0,0.0
2025-01-07 00:00:00-05:00,2653.3999,2657.5,2653.0,2656.7,643,0.0,0.0
2025-01-08 00:00:00-05:00,2655.5,2676.8999,2653.5,2664.5,999,0.0,0.0
2025-01-09 00:00:00-05:00,2669.7,2686.3,2667.8999,2683.8,1139,0.0,0.0
2025-01-10 00:00:00-05:00,2686.1001,2720.1001,2683.7,2708.5,403,0.0,0.0
2025-01-13 00:00:00-05:00,2711.1001,2711.2,2673.5,2673.5,765,0.0,0.0
2025-01-14 00:00:00-05:00,2673.6001,2688.3,2670.8,2677.5,794,0.0,0.0
2025-01-15 00:00:00-05:00,2690.8,2712.5,2690.8,2712.5,930,0.0,0.0
2025-01-16 00:00:00-05:00,2731.7,2749.8,2731.7,2746.3999,1721,0.0,0.0
2025-01-17 00:00:00-05:00,2736.0,2751.6001,2725.5,2744.3,1214,0.0,0.0
2025-01-21 00:00:00-05:00,2746.0,2755.0,2724.8,2755.0,1439,0.0,0.0
2025-01-22 00:00:00-05:00,2754.5,2768.8,2753.5,2767.6001,2079,0.0,0.0
2025-01-23 00:00:00-05:00,2760.0,2765.0,2745.3999,2763.1001,2201,0.0,0.0
2025-01-24 00:00:00-05:00,2759.8,2792.0,2759.8,2777.3,1593,0.0,0.0
2025-01-27 00:00:00-05:00,2761.1001,2762.2,2737.5,2737.5,984,0.0,0.0
2025-01-28 00:00:00-05:00,2738.0,2766.8,2738.0,2766.8,2307,0.0,0.0
2025-01-29 00:00:00-05:00,2769.1001,2769.1001,2769.1001,2769.1001,125692,0.0,0.0
2025-01-30 00:00:00-05:00,2772.5,2829.5,2770.0,2823.0,40141,0.0,0.0
2025-01-31 00:00:00-05:00,2829.0,2838.0,2804.0,2812.5,3443,0.0,0.0
2025-02-03 00:00:00-05:00,2818.2,2848.3999,2780.8999,2833.8999,2649,0.0,0.0
2025-02-04 00:00:00-05:00,2827.6001,2853.3,2816.1001,2853.3,2187,0.0,0.0
2025-02-05 00:00:00-05:00,2850.0,2880.5,2848.0,2871.6001,4519,0.0,0.0
2025-02-06 00:00:00-05:00,2865.2,2871.7,2836.3,2856.0,3116,0.0,0.0
2025-02-07 00:00:00-05:00,2859.8999,2889.5,2857.8,2867.3,1822,0.0,0.0
2025-02-10 00:00:00-05:00,2864.2,2916.1001,2863.8,2914.3,2237,0.0,0.0
2025-02-11 00:00:00-05:00,2925.5,2945.3999,2890.0,2912.5,2554,0.0,0.0
2025-02-12 00:00:00-05:00,2902.0,2912.3,2868.6001,2909.0,2504,0.0,0.0
2025-02-13 00:00:00-05:00,2911.3,2937.7,2910.6001,2925.8999,4670,0.0,0.0
2025-02-14 00:00:00-05:00,2937.3,2944.3999,2874.8,2883.6001,1992,0.0,0.0
2025-02-18 00:00:00-05:00,2879.2,2936.3999,2873.8,2931.6001,4010,0.0,0.0
2025-02-19 00:00:00-05:00,2938.7,2946.0,2917.1001,2919.3999,2630,0.0,0.0
2025-02-20 00:00:00-05:00,2949.1001,2955.8,2924.2,2940.0,656,0.0,0.0
2025-02-21 00:00:00-05:00,2938.8,2940.0,2917.3,2937.6001,570,0.0,0.0
2025-02-24 00:00:00-05:00,2933.1001,2957.8999,2933.1001,2947.8999,415,0.0,0.0
2025-02-25 00:00:00-05:00,2938.7,2943.2,2890.0,2904.5,1854,0.0,0.0
2025-02-26 00:00:00-05:00,2913.5,2917.0,2913.0,2916.8,2050,0.0,0.0
2025-02-27 00:00:00-05:00,2918.5,2922.8,2870.3999,2883.2,3215,0.0,0.0
2025-02-28 00:00:00-05:00,2877.1001,2877.1001,2834.1001,2836.8,990,0.0,0.0
2025-03-03 00:00:00-05:00,2872.7,2891.8,2863.3999,2890.2,423,0.0,0.0
2025-03-04 00:00:00-05:00,2886.1001,2927.8999,2886.1001,2909.6001,885,0.0,0.0
2025-03-05 00:00:00-05:00,2916.7,2922.0,2893.0,2915.3,551,0.0,0.0
2025-03-06 00:00:00-05:00,2904.0,2918.6001,2903.8,2916.6001,870,0.0,0.0
2025-03-07 00:00:00-05:00,2900.8999,2927.3,2900.5,2904.7,531,0.0,0.0
2025-03-10 00:00:00-04:00,2910.1001,2915.1001,2880.2,2891.0,55,0.0,0.0
2025-03-11 00:00:00-04:00,2884.3999,2916.7,2880.3999,2912.8999,197,0.0,0.0
2025-03-12 00:00:00-04:00,2912.0,2939.1001,2910.0,2939.1001,213,0.0,0.0
2025-03-13 00:00:00-04:00,2937.1001,2988.0,2935.2,2984.3,2366,0.0,0.0
2025-03-14 00:00:00-04:00,2994.3999,3004.8,2986.0,2994.5,1800,0.0,0.0
2025-03-17 00:00:00-04:00,2991.0,3001.5,2989.0,3000.0,214,0.0,0.0
2025-03-18 00:00:00-04:00,3006.3999,3039.2,3004.3999,3035.1001,428,0.0,0.0
2025-03-19 00:00:00-04:00,3035.2,3050.8999,3030.8999,3035.8999,175,0.0,0.0
2025-03-20 00:00:00-04:00,3047.3,3047.3,3034.3999,3040.0,185,0.0,0.0
2025-03-21 00:00:00-04:00,3034.5,3037.5,3000.8999,3018.2,151,0.0,0.0
2025-03-24 00:00:00-04:00,3024.3,3024.3,3006.0,3013.1001,137,0.0,0.0
2025-03-25 00:00:00-04:00,3026.3999,3028.8,3023.7,3023.7,74,0.0,0.0
2025-03-26 00:00:00-04:00,3033.2,3033.2,3019.5,3020.8999,83,0.0,0.0
2025-03-27 00:00:00-04:00,3025.5,3065.0,3025.5,3060.2,124359,0.0,0.0
2025-03-28 00:00:00-04:00,3069.7,3094.8999,3066.8,3086.5,31206,0.0,0.0
2025-03-31 00:00:00-04:00,3091.0,3132.5,3086.0,3122.8,3438,0.0,0.0
2025-04-01 00:00:00-04:00,3129.7,3149.5,3104.0,3118.8999,1721,0.0,0.0
2025-04-02 00:00:00-04:00,3120.7,3168.6001,3117.3999,3139.8999,5946,0.0,0.0
2025-04-03 00:00:00-04:00,3150.0,3166.8999,3052.0,3097.0,5516,0.0,0.0
2025-04-04 00:00:00-04:00,3110.5,3127.7,3011.0,3012.0,3247,0.0,0.0
2025-04-07 00:00:00-04:00,3016.3999,3050.8,2949.7,2951.3,4424,0.0,0.0
2025-04-08 00:00:00-04:00,2994.0,3014.5,2968.3999,2968.3999,3213,0.0,0.0
2025-04-09 00:00:00-04:00,2965.8,3090.3999,2965.8,3056.5,2175,0.0,0.0
2025-04-10 00:00:00-04:00,3073.8999,3167.0,3072.1001,3155.2,3456,0.0,0.0
2025-04-11 00:00:00-04:00,3182.1001,3235.0,3182.1001,3222.2,862,0.0,0.0
2025-04-14 00:00:00-04:00,3215.5,3228.8,3194.5,3204.8,263,0.0,0.0
2025-04-15 00:00:00-04:00,3216.0,3218.7,3214.0,3218.7,390,0.0,0.0
2025-04-16 00:00:00-04:00,3238.3,3334.8999,3238.3,3326.6001,1874,0.0,0.0
2025-04-17 00:00:00-04:00,3345.0,3345.0,3287.8,3308.7,824,0.0,0.0
2025-04-21 00:00:00-04:00,3342.2,3418.5,3342.2,3406.2,78,0.0,0.0
2025-04-22 00:00:00-04:00,3422.2,3485.6001,3361.7,3400.8,785,0.0,0.0
2025-04-23 00:00:00-04:00,3321.2,3370.3,3256.2,3276.3,331,0.0,0.0
2025-04-24 00:00:00-04:00,3305.3999,3353.8999,3304.8999,3332.0,560,0.0,0.0
2025-04-25 00:00:00-04:00,3355.5,3355.5,3266.1001,3282.3999,162,0.0,0.0
2025-04-28 00:00:00-04:00,3284.5,3332.5,3284.5,3332.5,1300,0.0,0.0
2025-04-29 00:00:00-04:00,3340.0,3340.0,3299.8999,3318.8,1278,0.0,0.0
2025-04-30 00:00:00-04:00,3318.7,3318.7,3268.0,3305.0,207,0.0,0.0
2025-05-01 00:00:00-04:00,3272.8999,3275.0,3198.6001,3210.0,2131,0.0,0.0
2025-05-02 00:00:00-04:00,3239.8999,3257.0,3225.0,3231.8999,1349,0.0,0.0
2025-05-05 00:00:00-04:00,3242.7,3315.7,3239.7,3311.3,244,0.0,0.0
2025-05-06 00:00:00-04:00,3365.5,3430.8999,3356.8,3411.3999,2357,0.0,0.0
2025-05-07 00:00:00-04:00,3418.7,3418.7,3364.7,3381.3999,1080,0.0,0.0
2025-05-08 00:00:00-04:00,3390.0,3390.0,3288.7,3296.6001,200,0.0,0.0
2025-05-09 00:00:00-04:00,3299.0,3335.5,3299.0,3335.3999,216,0.0,0.0
2025-05-12 00:00:00-04:00,3300.7,3300.7,3205.0,3220.0,886,0.0,0.0
2025-05-13 00:00:00-04:00,3232.0,3251.3999,3223.5,3240.3,2424,0.0,0.0
2025-05-14 00:00:00-04:00,3233.0,3233.0,3171.7,3181.3999,3518,0.0,0.0
2025-05-15 00:00:00-04:00,3151.0,3228.1001,3125.0,3220.7,652,0.0,0.0
2025-05-16 00:00:00-04:00,3227.7,3228.1001,3173.8999,3182.0,199,0.0,0.0
2025-05-19 00:00:00-04:00,3234.3999,3241.0,3228.3,3228.8999,266,0.0,0.0
2025-05-20 00:00:00-04:00,3219.0,3293.2,3207.5,3280.3,356,0.0,0.0
2025-05-21 00:00:00-04:00,3293.3999,3317.5,3290.2,3309.3,979,0.0,0.0
2025-05-22 00:00:00-04:00,3327.3,3328.0,3282.7,3292.3,1210,0.0,0.0
2025-05-23 00:00:00-04:00,3328.0,3363.6001,3323.5,3363.6001,47,0.0,0.0
2025-05-27 00:00:00-04:00,3332.5,3341.0,3296.3,3299.1001,189,0.0,0.0
2025-05-28 00:00:00-04:00,3293.6001,3293.6001,3293.6001,3293.6001,127758,0.0,0.0
2025-05-29 00:00:00-04:00,3283.7,3328.8,3242.3999,3317.1001,24370,0.0,0.0
2025-05-30 00:00:00-04:00,3315.1001,3318.0,3270.8999,3288.8999,2213,0.0,0.0
2025-06-02 00:00:00-04:00,3296.8999,3380.8,3296.8999,3370.6001,976,0.0,0.0
2025-06-03 00:00:00-04:00,3385.1001,3390.0,3331.3,3350.2,6410,0.0,0.0
2025-06-04 00:00:00-04:00,3355.0,3380.0,3344.0,3373.5,207,0.0,0.0
2025-06-05 00:00:00-04:00,3371.5,3400.0,3343.7,3350.7,731,0.0,0.0
2025-06-06 00:00:00-04:00,3364.3,3364.3,3306.0,3322.7,81,0.0,0.0
2025-06-09 00:00:00-04:00,3315.6001,3334.6001,3290.0,3332.1001,1887,0.0,0.0
2025-06-10 00:00:00-04:00,3302.0,3344.3,3302.0,3320.8999,65,0.0,0.0
2025-06-11 00:00:00-04:00,3328.0,3356.0,3321.3,3321.3,2106,0.0,0.0
2025-06-12 00:00:00-04:00,3363.0,3395.8999,3353.3999,3380.8999,1818,0.0,0.0
2025-06-13 00:00:00-04:00,3407.3,3444.0,3407.3,3431.2,499,0.0,0.0
2025-06-16 00:00:00-04:00,3442.0,3442.0,3385.3999,3396.3999,480,0.0,0.0
2025-06-17 00:00:00-04:00,3398.3,3398.3,3376.1001,3386.6001,1477,0.0,0.0
2025-06-18 00:00:00-04:00,3385.3,3391.8999,3365.1001,3389.8,0,0.0,0.0
2025-06-20 00:00:00-04:00,3350.0,3372.8999,3341.0,3368.1001,709,0.0,0.0
2025-06-23 00:00:00-04:00,3365.8999,3387.8999,3350.0,3377.7,30,0.0,0.0
2025-06-24 00:00:00-04:00,3358.0,3358.0,3301.0,3317.3999,538,0.0,0.0
2025-06-25 00:00:00-04:00,3321.6001,3331.2,3310.6001,3327.1001,373,0.0,0.0
2025-06-26 00:00:00-04:00,3332.3999,3333.5,3332.3999,3333.5,2058,0.0,0.0
2025-06-27 00:00:00-04:00,3318.7,3318.7,3253.8,3273.7,284,0.0,0.0
2025-06-30 00:00:00-04:00,3265.8999,3306.8999,3262.0,3294.3999,1242,0.0,0.0
2025-07-01 00:00:00-04:00,3310.1001,3354.1001,3310.1001,3336.7,371,0.0,0.0
2025-07-02 00:00:00-04:00,3329.0,3357.5,3329.0,3348.0,39,0.0,0.0
2025-07-03 00:00:00-04:00,3362.0,3362.0,3322.3,3331.6001,0,0.0,0.0
2025-07-04 00:00:00-04:00,3342.0,3342.0,3332.5,3332.5,0,0.0,0.0
2025-07-07 00:00:00-04:00,3305.5,3333.3,3299.2,3332.2,254,0.0,0.0
2025-07-08 00:00:00-04:00,3330.3999,3334.5,3287.6001,3307.0,909,0.0,0.0
2025-07-09 00:00:00-04:00,3289.3999,3314.0,3282.0,3311.6001,114,0.0,0.0
2025-07-10 00:00:00-04:00,3323.6001,3330.5,3311.6001,3317.3999,209,0.0,0.0
2025-07-11 00:00:00-04:00,3330.5,3370.0,3330.5,3356.0,776,0.0,0.0
2025-07-14 00:00:00-04:00,3367.0,3375.5,3350.0,3351.5,583,0.0,0.0
2025-07-15 00:00:00-04:00,3341.0,3341.0,3329.8,3329.8,210,0.0,0.0
2025-07-16 00:00:00-04:00,3341.2,3352.8999,3329.5,3352.5,10,0.0,0.0
2025-07-17 00:00:00-04:00,3313.8,3340.8,3313.8,3340.1001,667,0.0,0.0
2025-07-18 00:00:00-04:00,3338.2,3353.0,3338.2,3353.0,602,0.0,0.0
2025-07-21 00:00:00-04:00,3350.3,3411.7,3350.3,3401.8999,53,0.0,0.0
2025-07-22 00:00:00-04:00,3411.0,3441.0,3395.6001,3439.2,39,0.0,0.0
2025-07-23 00:00:00-04:00,3430.3,3433.8999,3388.1001,3394.1001,63,0.0,0.0
2025-07-24 00:00:00-04:00,3367.0,3371.0,3367.0,3371.0,1175,0.0,0.0
2025-07-25 00:00:00-04:00,3344.0,3345.0,3326.5,3334.0,67,0.0,0.0
2025-07-28 00:00:00-04:00,3326.6001,3326.8,3309.1001,3309.1001,533,0.0,0.0
2025-07-29 00:00:00-04:00,3323.3999,3323.3999,3323.3999,3323.3999,113144,0.0,0.0
2025-07-30 00:00:00-04:00,3325.8,3331.8,3263.8999,3295.8,19252,0.0,0.0
2025-07-31 00:00:00-04:00,3272.8999,3312.0,3272.8999,3293.2,3704,0.0,0.0
2025-08-01 00:00:00-04:00,3286.2,3360.6001,3281.0,3347.7,3420,0.0,0.0
2025-08-04 00:00:00-04:00,3367.6001,3386.5,3347.3999,3374.3999,351,0.0,0.0
2025-08-05 00:00:00-04:00,3378.5,3387.2,3351.2,3381.8999,915,0.0,0.0
2025-08-06 00:00:00-04:00,3380.7,3383.3,3361.3,3380.0,1492,0.0,0.0
2025-08-07 00:00:00-04:00,3384.8999,3422.8999,3384.8999,3400.3,5464,0.0,0.0
2025-08-08 00:00:00-04:00,3438.8,3477.0,3402.5,3439.1001,7657,0.0,0.0
2025-08-11 00:00:00-04:00,3383.8999,3383.8999,3349.2,3353.1001,1488,0.0,0.0
2025-08-12 00:00:00-04:00,3356.2,3356.2,3330.1001,3348.8999,1611,0.0,0.0
2025-08-13 00:00:00-04:00,3358.8,3363.3999,3358.7,3358.7,1011,0.0,0.0
2025-08-14 00:00:00-04:00,3346.8,3356.0,3328.8999,3335.2,592,0.0,0.0
2025-08-15 00:00:00-04:00,3383.2,3394.8,3377.7,3382.6001,115486,0.0,0.0
